Issue Date,Issue Time,Ticket No,Code,Description,Officer,Block,Location,Latitude,Longitude
1/11/16,3:57 AM,108026962,2,Overnight parking 2am-6am,ARANA,226 E,FILLMORE ST,34.1324583,-118.14557
1/11/16,3:56 AM,111024613,2,Overnight parking 2am-6am,TENA,761,WORCESTER AVE,34.1589766,-118.14498
1/11/16,3:54 AM,104025111,2,Overnight parking 2am-6am,ORELLANA,1078 N,MICHIGAN AVE,34.1645683,-118.12561
1/11/16,3:51 AM,104025110,2,Overnight parking 2am-6am,ORELLANA,1380 N,MICHIGAN AVE,34.16985,-118.12579
1/11/16,3:50 AM,111024612,2,Overnight parking 2am-6am,TENA,630,SUMMIT AVE,34.1566816,-118.14777
1/11/16,3:45 AM,108026961,2,Overnight parking 2am-6am,ARANA,315 E,PLEASANT ST,34.1368433,-118.14373
1/11/16,3:44 AM,104025109,2,Overnight parking 2am-6am,ORELLANA,1320 N,HOLLISTON AVE,34.1687533,-118.12307
1/11/16,3:43 AM,111024611,2,Overnight parking 2am-6am,TENA,422,SUMMIT AVE,34.1530483,-118.14775
1/11/16,3:42 AM,104025108,2,Overnight parking 2am-6am,ORELLANA,1320 N,HOLLISTON AVE,34.1686516,-118.12307
1/11/16,3:38 AM,118023059,2,Overnight parking 2am-6am,BENITEZ,287 E,BELLEVUE DR,34.1380433,-118.1445
1/11/16,3:38 AM,108026960,2,Overnight parking 2am-6am,ARANA,300 E,BELLEVUE DR,34.1380083,-118.14444
1/11/16,3:38 AM,111024610,2,Overnight parking 2am-6am,TENA,425 N,GARFIELD AVE,34.1531916,-118.14448
1/11/16,3:36 AM,108026959,2,Overnight parking 2am-6am,ARANA,300 E,BELLEVUE DR,34.13797,-118.14403
1/11/16,3:36 AM,111024609,2,Overnight parking 2am-6am,TENA,445 N,GARFIELD AVE,34.1536233,-118.1445
1/11/16,3:32 AM,111024608,2,Overnight parking 2am-6am,TENA,416 N,GARFIELD AVE,34.1530716,-118.14451
1/11/16,3:32 AM,108026958,2,Overnight parking 2am-6am,ARANA,342 S,EUCLID AVE,34.1398233,-118.14288
1/11/16,3:29 AM,111024607,2,Overnight parking 2am-6am,TENA,421 N,EUCLID AVE,34.15308,-118.14306
1/11/16,3:28 AM,108026957,2,Overnight parking 2am-6am,ARANA,434 S,EUCLID AVE,34.138235,-118.14289
1/11/16,3:27 AM,104025107,2,Overnight parking 2am-6am,ORELLANA,1831 N,MADISON AVE,34.1774083,-118.13871
1/11/16,3:27 AM,118023058,2,Overnight parking 2am-6am,BENITEZ,484 S,EUCLID AVE,34.137375,-118.14284
1/11/16,3:24 AM,104025106,2,Overnight parking 2am-6am,ORELLANA,1766 N,MADISON AVE,34.17624,-118.13868
1/11/16,3:22 AM,111024606,2,Overnight parking 2am-6am,TENA,581 N,LOS ROBLES AVE,34.1559166,-118.14157
1/11/16,3:20 AM,104025105,2,Overnight parking 2am-6am,ORELLANA,483 E,WICKLIFFE DR,34.175055,-118.14074
1/11/16,3:18 AM,104025104,2,Overnight parking 2am-6am,ORELLANA,465 E,WICKLIFFE DR,34.1750533,-118.14115
1/11/16,3:16 AM,111024605,2,Overnight parking 2am-6am,TENA,947 N,LOS ROBLES AVE,34.1622133,-118.14162
1/11/16,3:16 AM,104025103,2,Overnight parking 2am-6am,ORELLANA,459 E,WICKLIFFE DR,34.17508,-118.14135
1/11/16,3:15 AM,108026956,2,Overnight parking 2am-6am,ARANA,241 E,OHIO ST,34.1285316,-118.1455
1/11/16,3:13 AM,111024604,2,Overnight parking 2am-6am,TENA,1111 N,LOS ROBLES AVE,34.1649316,-118.14171
1/11/16,3:12 AM,104025102,2,Overnight parking 2am-6am,ORELLANA,1756 N,LOS ROBLES AVE,34.1760383,-118.14163
1/11/16,3:11 AM,108026955,2,Overnight parking 2am-6am,ARANA,280 E,WALLIS ST,34.1265983,-118.14464
1/11/16,3:10 AM,111024603,2,Overnight parking 2am-6am,TENA,1121 N,LOS ROBLES AVE,34.165165,-118.14164
1/11/16,3:10 AM,104025101,2,Overnight parking 2am-6am,ORELLANA,1450 N,LOS ROBLES AVE,34.17084,-118.14159
1/11/16,3:09 AM,108026954,2,Overnight parking 2am-6am,ARANA,280 E,WALLIS ST,34.1266316,-118.14444
1/11/16,3:05 AM,111024602,2,Overnight parking 2am-6am,TENA,1411 N,LOS ROBLES AVE,34.1702183,-118.14169
1/11/16,3:04 AM,104025100,2,Overnight parking 2am-6am,ORELLANA,1118 N,LOS ROBLES AVE,34.16509,-118.14155
1/11/16,3:04 AM,108026953,2,Overnight parking 2am-6am,ARANA,302 E,GLENARM ST,34.127545,-118.144
1/11/16,3:02 AM,111024601,2,Overnight parking 2am-6am,TENA,1437 N,LOS ROBLES AVE,34.1705233,-118.14169
1/11/16,3:01 AM,108026952,2,Overnight parking 2am-6am,ARANA,250 E,GLENARM ST,34.1275133,-118.14457
1/11/16,2:59 AM,104025099,2,Overnight parking 2am-6am,ORELLANA,932 N,LOS ROBLES AVE,34.16187,-118.14152
1/11/16,2:59 AM,111024600,2,Overnight parking 2am-6am,TENA,1455 N,LOS ROBLES AVE,34.1707,-118.1417
1/11/16,2:58 AM,108026951,2,Overnight parking 2am-6am,ARANA,240 E,GLENARM ST,34.12749,-118.14515
1/11/16,2:55 AM,104025098,2,Overnight parking 2am-6am,ORELLANA,860 N,LOS ROBLES AVE,34.1606083,-118.14154
1/11/16,2:53 AM,104025097,2,Overnight parking 2am-6am,ORELLANA,850 N,LOS ROBLES AVE,34.16045,-118.14148
1/11/16,2:52 AM,108026950,2,Overnight parking 2am-6am,ARANA,1205 S,COLUMBIA PL,34.1250116,-118.15071
1/11/16,2:50 AM,104025096,2,Overnight parking 2am-6am,ORELLANA,640 N,LOS ROBLES AVE,34.1569216,-118.14149
1/11/16,2:49 AM,111024599,2,Overnight parking 2am-6am,TENA,169 E,ORANGE GROVE BLVD,34.1579516,-118.14738
1/11/16,2:47 AM,104025095,2,Overnight parking 2am-6am,ORELLANA,590 N,LOS ROBLES AVE,34.1562166,-118.14143
1/11/16,2:46 AM,111024598,2,Overnight parking 2am-6am,TENA,363 E,ORANGE GROVE BLVD,34.1579116,-118.14312
1/11/16,2:42 AM,111024597,2,Overnight parking 2am-6am,TENA,379 E,ORANGE GROVE BLVD,34.15795,-118.14278
1/11/16,2:37 AM,104025094,2,Overnight parking 2am-6am,ORELLANA,583 N,OAKLAND AVE,34.1558983,-118.14001
1/11/16,2:35 AM,111024596,2,Overnight parking 2am-6am,TENA,397,PARKE ST,34.1567816,-118.14215
1/11/16,2:34 AM,104025093,2,Overnight parking 2am-6am,ORELLANA,619 N,OAKLAND AVE,34.1565933,-118.14011
1/11/16,2:32 AM,111024595,2,Overnight parking 2am-6am,TENA,380,PARKE ST,34.1567733,-118.1425
1/11/16,2:30 AM,111024594,2,Overnight parking 2am-6am,TENA,359,PARKE ST,34.1567983,-118.14321
1/11/16,2:29 AM,108026949,2,Overnight parking 2am-6am,ARANA,581 W,BRADFORD ST,34.1329966,-118.16263
1/11/16,2:28 AM,111024593,2,Overnight parking 2am-6am,TENA,359,PARKE ST,34.156795,-118.14314
1/11/16,2:28 AM,104025092,2,Overnight parking 2am-6am,ORELLANA,868 N,OAKLAND AVE,34.1608383,-118.14033
1/11/16,2:25 AM,111024592,2,Overnight parking 2am-6am,TENA,276,PARKE ST,34.156745,-118.14478
1/11/16,2:23 AM,111024591,2,Overnight parking 2am-6am,TENA,270,PARKE ST,34.15673,-118.14502
1/11/16,2:20 AM,111024590,2,Overnight parking 2am-6am,TENA,225,PARKE ST,34.1567833,-118.14575
1/11/16,2:20 AM,108026948,2,Overnight parking 2am-6am,ARANA,514 S,CALIFORNIA TER,34.1374316,-118.16474
1/11/16,2:17 AM,104025091,2,Overnight parking 2am-6am,ORELLANA,380 N,MADISON AVE,34.15263,-118.13844
1/11/16,2:16 AM,108026947,2,Overnight parking 2am-6am,ARANA,706 W,CALIFORNIA BLVD,34.1358466,-118.16465
1/11/16,2:14 AM,104025090,2,Overnight parking 2am-6am,ORELLANA,405 N,MADISON AVE,34.152795,-118.13856
1/11/16,2:13 AM,111024589,2,Overnight parking 2am-6am,TENA,250 N,RAYMOND AVE,34.1507883,-118.14882
1/11/16,2:10 AM,111024588,2,Overnight parking 2am-6am,TENA,161,CHESTNUT ST,34.1504283,-118.14703
1/11/16,2:06 AM,111024587,2,Overnight parking 2am-6am,TENA,128 N,FAIR OAKS AVE,34.148135,-118.15045
1/11/16,2:04 AM,104025089,2,Overnight parking 2am-6am,ORELLANA,236 E,HOLLY ST,34.147615,-118.14544
1/10/16,7:37 PM,120020950,1,Expired meter,MARQUEZ,46 W,DAYTON ST,34.14378,-118.15157
1/10/16,7:35 PM,120020949,1,Expired meter,MARQUEZ,80 W,DAYTON ST,34.14375,-118.1521
1/10/16,6:52 PM,120020948,1,Expired meter,MARQUEZ,168 W,GREEN ST,34.1445533,-118.15358
1/10/16,6:50 PM,117023004,1,Expired meter,GARCIAG,117 W,GREEN ST,34.14452,-118.15298
1/10/16,6:49 PM,120020947,1,Expired meter,MARQUEZ,54 S,PASADENA AVE,34.144805,-118.15434
1/10/16,6:48 PM,117023003,1,Expired meter,GARCIAG,135 W,GREEN ST,34.144535,-118.15327
1/10/16,6:46 PM,117023002,1,Expired meter,GARCIAG,155 W,GREEN ST,34.1443866,-118.15367
1/10/16,6:45 PM,120020946,1,Expired meter,MARQUEZ,10 N,PASADENA AVE,34.1461016,-118.15415
1/10/16,6:43 PM,117023001,1,Expired meter,GARCIAG,168 W,GREEN ST,34.1444933,-118.15337
1/10/16,6:40 PM,117023000,1,Expired meter,GARCIAG,111 S,DE LACEY AVE,34.1441083,-118.15225
1/10/16,6:37 PM,117022999,1,Expired meter,GARCIAG,22 W,DAYTON ST,34.143735,-118.15102
1/10/16,6:35 PM,117022998,1,Expired meter,GARCIAG,10 W,DAYTON ST,34.14363,-118.15078
1/10/16,6:33 PM,117022997,1,Expired meter,GARCIAG,35 W,DAYTON ST,34.1436916,-118.15113
1/10/16,6:32 PM,120020945,1,Expired meter,MARQUEZ,91 E,UNION ST,34.1468233,-118.14849
1/10/16,6:31 PM,117022996,1,Expired meter,GARCIAG,35 W,DAYTON ST,34.1436666,-118.1512
1/10/16,6:30 PM,120020944,1,Expired meter,MARQUEZ,75 N,ARROYO PKWY,34.147115,-118.1476
1/10/16,6:29 PM,117022995,1,Expired meter,GARCIAG,65 W,DAYTON ST,34.1436333,-118.1518
1/10/16,6:27 PM,117022994,1,Expired meter,GARCIAG,150 S,DE LACEY AVE,34.1433833,-118.15245
1/10/16,6:27 PM,120020943,1,Expired meter,MARQUEZ,95 N,ARROYO PKWY,34.1475,-118.14758
1/10/16,6:26 PM,120020942,1,Expired meter,MARQUEZ,95 N,ARROYO PKWY,34.1476166,-118.14752
1/10/16,6:22 PM,120020941,1,Expired meter,MARQUEZ,48 E,HOLLY ST,34.1478383,-118.14949
1/10/16,6:20 PM,120020940,1,Expired meter,MARQUEZ,36 E,HOLLY ST,34.1477683,-118.14968
1/10/16,6:15 PM,120020939,1,Expired meter,MARQUEZ,175 N,RAYMOND AVE,34.1493083,-118.14892
1/10/16,6:10 PM,120020938,6,Restricted parking,MARQUEZ,64 N,RAYMOND AVE,34.1469233,-118.14892
1/10/16,6:07 PM,120020937,9,Red zone no stop park or stand,MARQUEZ,10 N,RAYMOND AVE,34.1459333,-118.14898
1/10/16,5:55 PM,120020936,1,Expired meter,MARQUEZ,13 E,DAYTON ST,34.14356,-118.14921
1/10/16,5:54 PM,120020935,1,Expired meter,MARQUEZ,13 E,DAYTON ST,34.1435666,-118.14936
1/10/16,5:52 PM,120020934,1,Expired meter,MARQUEZ,12 E,DAYTON ST,34.143535,-118.15001
1/10/16,4:37 PM,117022993,1,Expired meter,GARCIAG,80 E,DAYTON ST,34.1434833,-118.14923
1/10/16,4:33 PM,117022992,1,Expired meter,GARCIAG,185 S,RAYMOND AVE,34.1424466,-118.14891
1/10/16,4:27 PM,117022991,1,Expired meter,GARCIAG,34 S,RAYMOND AVE,34.1451166,-118.14901
1/10/16,4:26 PM,120020933,1,Expired meter,MARQUEZ,175 S,FAIR OAKS AVE,34.1426883,-118.15047
1/10/16,4:25 PM,117022990,1,Expired meter,GARCIAG,32 S,RAYMOND AVE,34.1451683,-118.14902
1/10/16,4:24 PM,114011028,1,Expired meter,YNZUNZA,165 S,FAIR OAKS AVE,34.1428216,-118.15045
1/10/16,4:18 PM,117022989,1,Expired meter,GARCIAG,95 N,ARROYO PKWY,34.1474233,-118.14757
1/10/16,4:18 PM,120020932,1,Expired meter,MARQUEZ,99 S,RAYMOND AVE,34.1440366,-118.14886
1/10/16,4:16 PM,117022988,1,Expired meter,GARCIAG,75 N,ARROYO PKWY,34.1470583,-118.14761
1/10/16,4:16 PM,114011027,1,Expired meter,YNZUNZA,17 E,DAYTON ST,34.1435283,-118.14928
1/10/16,4:16 PM,120020931,1,Expired meter,MARQUEZ,13 E,DAYTON ST,34.1435416,-118.14942
1/10/16,4:14 PM,114011026,1,Expired meter,YNZUNZA,11 E,DAYTON ST,34.1435966,-118.1496
1/10/16,4:14 PM,117022987,1,Expired meter,GARCIAG,99 E,UNION ST,34.146795,-118.1483
1/10/16,4:13 PM,120020930,1,Expired meter,MARQUEZ,12 E,DAYTON ST,34.1434916,-118.1501
1/10/16,4:11 PM,117022986,1,Expired meter,GARCIAG,80 N,RAYMOND AVE,34.1472216,-118.149
1/10/16,4:10 PM,114011025,1,Expired meter,YNZUNZA,200 S,FAIR OAKS AVE,34.1422883,-118.15041
1/10/16,4:08 PM,120020929,1,Expired meter,MARQUEZ,164 S,FAIR OAKS AVE,34.1419916,-118.15038
1/10/16,4:05 PM,117022985,1,Expired meter,GARCIAG,145 N,RAYMOND AVE,34.14826,-118.14886
1/10/16,4:05 PM,114011024,1,Expired meter,YNZUNZA,25 W,VALLEY ST,34.1424516,-118.15088
1/10/16,4:01 PM,117022984,1,Expired meter,GARCIAG,41 E,UNION ST,34.1467383,-118.14952
1/10/16,4:00 PM,117022983,1,Expired meter,GARCIAG,37 E,UNION ST,34.146775,-118.14962
1/10/16,3:46 PM,117022982,1,Expired meter,GARCIAG,201 W,COLORADO BLVD,34.1458583,-118.15461
1/10/16,3:44 PM,117022981,1,Expired meter,GARCIAG,201 W,COLORADO BLVD,34.1458616,-118.15474
1/10/16,3:41 PM,120020928,1,Expired meter,MARQUEZ,174 S,DE LACEY AVE,34.1426116,-118.15241
1/10/16,3:36 PM,114011023,1,Expired meter,YNZUNZA,168 W,GREEN ST,34.14457,-118.15355
1/10/16,3:35 PM,120020927,1,Expired meter,MARQUEZ,168 W,GREEN ST,34.1445666,-118.15377
1/10/16,3:31 PM,114011022,37,Spc designated for taxicabs only,YNZUNZA,200 W,COLORADO BLVD,34.14566,-118.15431
1/10/16,3:25 PM,114011021,1,Expired meter,YNZUNZA,237 W,UNION ST,34.146695,-118.15574
1/10/16,3:23 PM,120020926,1,Expired meter,MARQUEZ,171 W,UNION ST,34.1467083,-118.15481
1/10/16,3:22 PM,114011020,1,Expired meter,YNZUNZA,207 W,UNION ST,34.1467033,-118.15457
1/10/16,2:59 PM,120020925,1,Expired meter,MARQUEZ,80 N,RAYMOND AVE,34.147345,-118.14905
1/10/16,2:56 PM,114011019,1,Expired meter,YNZUNZA,10 N,RAYMOND AVE,34.1460516,-118.14904
1/10/16,2:52 PM,114011018,1,Expired meter,YNZUNZA,44 S,RAYMOND AVE,34.1449183,-118.14892
1/10/16,2:48 PM,120020924,1,Expired meter,MARQUEZ,150 S,RAYMOND AVE,34.1426966,-118.14879
1/10/16,2:45 PM,114011017,1,Expired meter,YNZUNZA,133 S,RAYMOND AVE,34.1430966,-118.14894
1/10/16,2:43 PM,120020923,1,Expired meter,MARQUEZ,12 E,DAYTON ST,34.14348,-118.14972
1/10/16,2:41 PM,114011016,1,Expired meter,YNZUNZA,02 E,DAYTON ST,34.14355,-118.15018
1/10/16,2:36 PM,120020922,1,Expired meter,MARQUEZ,131 W,DAYTON ST,34.1436,-118.15289
1/10/16,2:31 PM,114011015,1,Expired meter,YNZUNZA,100 S,PASADENA AVE,34.1440333,-118.1542
1/10/16,2:24 PM,120020921,1,Expired meter,MARQUEZ,105 S,DE LACEY AVE,34.1442783,-118.15228
1/10/16,2:22 PM,114011014,1,Expired meter,YNZUNZA,166 S,DE LACEY AVE,34.1434816,-118.1524
1/10/16,2:18 PM,120020920,1,Expired meter,MARQUEZ,151 W,VALLEY ST,34.142395,-118.1536
1/10/16,2:17 PM,114011013,1,Expired meter,YNZUNZA,175 W,VALLEY ST,34.1424716,-118.15354
1/10/16,2:14 PM,117022980,1,Expired meter,GARCIAG,115 S,DE LACEY AVE,34.1439733,-118.15227
1/10/16,2:12 PM,120020919,1,Expired meter,MARQUEZ,50 W,ORANGE PL,34.1417183,-118.15162
1/10/16,2:10 PM,117022979,1,Expired meter,GARCIAG,56 W,DAYTON ST,34.1437333,-118.15185
1/10/16,2:10 PM,114011012,1,Expired meter,YNZUNZA,78 W,ORANGE PL,34.1417466,-118.15212
1/10/16,1:58 PM,117022978,9,Red zone no stop park or stand,GARCIAG,150 S,RAYMOND AVE,34.1434083,-118.14892
1/10/16,1:55 PM,117022977,1,Expired meter,GARCIAG,120 S,RAYMOND AVE,34.14382,-118.14895
1/10/16,1:47 PM,117022976,1,Expired meter,GARCIAG,80 E,HOLLY ST,34.147725,-118.14868
1/10/16,1:45 PM,120020918,1,Expired meter,MARQUEZ,81 E,GREEN ST,34.1444983,-118.14862
1/10/16,1:43 PM,117022975,1,Expired meter,GARCIAG,80 N,RAYMOND AVE,34.1472333,-118.14903
1/10/16,1:40 PM,117022974,1,Expired meter,GARCIAG,140 N,RAYMOND AVE,34.1481166,-118.14884
1/10/16,1:38 PM,120020917,19,"Fail to park 18"" of curb",MARQUEZ,12 E,DAYTON ST,34.143495,-118.14971
1/10/16,1:33 PM,117022973,1,Expired meter,GARCIAG,53 E,UNION ST,34.1466983,-118.14934
1/10/16,1:31 PM,117022972,1,Expired meter,GARCIAG,37 E,UNION ST,34.14669,-118.14962
1/10/16,1:25 PM,117022971,1,Expired meter,GARCIAG,130 W,UNION ST,34.1466283,-118.15321
1/10/16,1:24 PM,117022970,1,Expired meter,GARCIAG,130 W,UNION ST,34.146655,-118.15314
1/10/16,1:21 PM,117022969,1,Expired meter,GARCIAG,130 W,UNION ST,34.1468216,-118.15354
1/10/16,1:19 PM,120020916,1,Expired meter,MARQUEZ,12 W,VALLEY ST,34.1423733,-118.15082
1/10/16,1:15 PM,120020915,1,Expired meter,MARQUEZ,40 W,GREEN ST,34.1445616,-118.15131
1/10/16,1:12 PM,120020914,1,Expired meter,MARQUEZ,100 W,GREEN ST,34.1445416,-118.15266
1/10/16,1:08 PM,117022968,1,Expired meter,GARCIAG,200 W,COLORADO BLVD,34.1456933,-118.15488
1/10/16,1:07 PM,120020913,1,Expired meter,MARQUEZ,10 N,PASADENA AVE,34.1460766,-118.15417
1/10/16,1:00 PM,120020912,1,Expired meter,MARQUEZ,130 W,UNION ST,34.1466816,-118.15269
1/10/16,12:51 PM,117022967,8,Parked on private property,GARCIAG,80 W,CENTRAL CT,34.1430216,-118.15222
1/10/16,12:44 PM,120020911,1,Expired meter,MARQUEZ,20 N,RAYMOND AVE,34.14626,-118.14898
1/10/16,12:42 PM,120020910,1,Expired meter,MARQUEZ,13 S,RAYMOND AVE,34.1455983,-118.14886
1/10/16,12:10 PM,317729,24,Parked in handicapped space,OUELLET,3809,FOOTHILL BLVD,,
1/10/16,12:02 PM,117022966,1,Expired meter,GARCIAG,56 S,RAYMOND AVE,34.144765,-118.14905
1/10/16,11:57 AM,114011011,6,Restricted parking,YNZUNZA,45 S,DE LACEY AVE,34.1452916,-118.1528
1/10/16,11:54 AM,114011010,1,Expired meter,YNZUNZA,45 S,DE LACEY AVE,34.1451583,-118.15222
1/10/16,11:51 AM,117022965,1,Expired meter,GARCIAG,199 N,RAYMOND AVE,34.1490516,-118.14878
1/10/16,11:49 AM,114011009,19,"Fail to park 18"" of curb",YNZUNZA,01 E,UNION ST,34.1467416,-118.15026
1/10/16,11:47 AM,114011008,9,Red zone no stop park or stand,YNZUNZA,01 E,UNION ST,34.1467666,-118.15027
1/10/16,11:45 AM,117022964,1,Expired meter,GARCIAG,25 E,UNION ST,34.1467683,-118.14981
1/10/16,11:44 AM,114011007,1,Expired meter,YNZUNZA,53 E,UNION ST,34.1467683,-118.14925
1/10/16,11:41 AM,114011006,1,Expired meter,YNZUNZA,125 N,RAYMOND AVE,34.1479666,-118.14876
1/10/16,11:39 AM,117022963,1,Expired meter,GARCIAG,198 W,UNION ST,34.1467,-118.15393
1/10/16,11:38 AM,114011005,1,Expired meter,YNZUNZA,171 N,RAYMOND AVE,,
1/10/16,11:32 AM,114011004,1,Expired meter,YNZUNZA,99 E,UNION ST,34.1467733,-118.14824
1/10/16,11:26 AM,114011003,1,Expired meter,YNZUNZA,35 N,RAYMOND AVE,34.1464133,-118.1488
1/10/16,11:24 AM,114011002,1,Expired meter,YNZUNZA,11 N,RAYMOND AVE,34.1459316,-118.14883
1/10/16,11:21 AM,114011001,1,Expired meter,YNZUNZA,44 S,RAYMOND AVE,34.1448783,-118.14898
1/10/16,11:19 AM,114011000,1,Expired meter,YNZUNZA,93 E,GREEN ST,34.1445016,-118.14824
1/10/16,10:50 AM,114010999,8,Parked on private property,YNZUNZA,333 E,WALNUT ST,34.1500433,-118.14349
1/10/16,10:49 AM,114010998,8,Parked on private property,YNZUNZA,333 E,WALNUT ST,34.1499933,-118.14342
1/10/16,10:47 AM,114010997,8,Parked on private property,YNZUNZA,333 E,WALNUT ST,34.15003,-118.14333
1/10/16,9:09 AM,114010996,13,Illegal prkg in pref prkig dist,YNZUNZA,715 E,VILLA ST,34.1543233,-118.13562
1/10/16,9:04 AM,114010995,9,Red zone no stop park or stand,YNZUNZA,792 E,ORANGE GROVE BLVD,34.1578016,-118.13393
1/10/16,9:01 AM,114010994,20,Parked on a sidewalk,YNZUNZA,515 E,ORANGE GROVE BLVD,34.1579,-118.13996
1/10/16,8:56 AM,114010993,49,Parked Next to Fire Hydrant,YNZUNZA,252 E,ORANGE GROVE BLVD,34.15786,-118.14513
1/10/16,8:03 AM,104025088,20,Parked on a sidewalk,TENA,517 W,MONTANA ST,34.180925,-118.16162
1/10/16,7:44 AM,104025087,20,Parked on a sidewalk,TENA,680,LOCUST ST,34.15039,-118.13641
1/10/16,7:42 AM,104025086,20,Parked on a sidewalk,TENA,680,LOCUST ST,34.1504383,-118.13645
1/10/16,7:35 AM,104025085,5,No stopping 7a-9a/4p-6p/3p-7p,TENA,350 E,CORSON ST,34.1512266,-118.14255
1/10/16,5:52 AM,123030155,2,Overnight parking 2am-6am,CHAVEZ,101 W,WASHINGTON BLVD,34.168905,-118.15283
1/10/16,5:45 AM,123030154,2,Overnight parking 2am-6am,CHAVEZ,1520,EL SERENO AVE,34.1720616,-118.15218
1/10/16,5:42 AM,123030153,2,Overnight parking 2am-6am,CHAVEZ,1669,EL SERENO AVE,34.1743533,-118.15231
1/10/16,5:40 AM,123030152,2,Overnight parking 2am-6am,CHAVEZ,1700,EL SERENO AVE,34.1750516,-118.15221
1/10/16,5:38 AM,104025084,2,Overnight parking 2am-6am,TENA,691,LINCOLN AVE,34.1565866,-118.15549
1/10/16,5:37 AM,123030151,2,Overnight parking 2am-6am,CHAVEZ,1813,NAVARRO AVE,34.1767383,-118.15381
1/10/16,5:35 AM,118023057,2,Overnight parking 2am-6am,ORELLANA,1066 E,SAN PASQUAL ST,34.1378483,-118.12863
1/10/16,5:34 AM,123030150,2,Overnight parking 2am-6am,CHAVEZ,1550,NAVARRO AVE,34.1726683,-118.15371
1/10/16,5:33 AM,123030149,2,Overnight parking 2am-6am,CHAVEZ,1544,NAVARRO AVE,34.1724816,-118.15372
1/10/16,5:29 AM,104025083,2,Overnight parking 2am-6am,TENA,405 N,MADISON AVE,34.15278,-118.13851
1/10/16,5:23 AM,123030148,2,Overnight parking 2am-6am,CHAVEZ,1988,NEWPORT AVE,34.17996,-118.1584
1/10/16,5:22 AM,118023056,2,Overnight parking 2am-6am,ORELLANA,503 S,LOS ROBLES AVE,34.1371233,-118.1414
1/10/16,5:20 AM,123030147,2,Overnight parking 2am-6am,CHAVEZ,1949,NEWPORT AVE,34.179255,-118.15851
1/10/16,5:20 AM,104025082,2,Overnight parking 2am-6am,TENA,840 N,MADISON AVE,34.1603933,-118.13887
1/10/16,5:20 AM,118023055,2,Overnight parking 2am-6am,ORELLANA,485 S,LOS ROBLES AVE,34.137275,-118.14143
1/10/16,5:18 AM,118023054,2,Overnight parking 2am-6am,ORELLANA,475 S,LOS ROBLES AVE,34.1374833,-118.14139
1/10/16,5:18 AM,123030146,2,Overnight parking 2am-6am,CHAVEZ,395,WYOMING ST,34.1789666,-118.15898
1/10/16,5:18 AM,104025081,2,Overnight parking 2am-6am,TENA,885 N,MADISON AVE,34.161105,-118.13892
1/10/16,5:15 AM,123030145,2,Overnight parking 2am-6am,CHAVEZ,493,TOOLEN PL,34.1799,-118.16111
1/10/16,5:13 AM,118023053,2,Overnight parking 2am-6am,ORELLANA,385 S,LOS ROBLES AVE,34.139075,-118.1414
1/10/16,5:11 AM,118023052,2,Overnight parking 2am-6am,ORELLANA,360 S,LOS ROBLES AVE,34.1394966,-118.14133
1/10/16,5:09 AM,118023051,2,Overnight parking 2am-6am,ORELLANA,360 S,LOS ROBLES AVE,34.1396433,-118.14133
1/10/16,5:09 AM,123030144,2,Overnight parking 2am-6am,CHAVEZ,400,IDAHO ST,34.1769533,-118.1593
1/10/16,5:08 AM,123030143,2,Overnight parking 2am-6am,CHAVEZ,395,IDAHO ST,34.1770083,-118.15918
1/10/16,5:07 AM,104025080,2,Overnight parking 2am-6am,TENA,585 N,HILL AVE,34.156045,-118.12152
1/10/16,5:06 AM,118023050,2,Overnight parking 2am-6am,ORELLANA,271 S,LOS ROBLES AVE,34.1412433,-118.14146
1/10/16,5:05 AM,123030142,2,Overnight parking 2am-6am,CHAVEZ,396,IDAHO ST,34.1769216,-118.15894
1/10/16,5:03 AM,104025079,2,Overnight parking 2am-6am,TENA,631 N,HILL AVE,34.156955,-118.12147
1/10/16,5:03 AM,123030141,2,Overnight parking 2am-6am,CHAVEZ,385,IDAHO ST,34.1769666,-118.15873
1/10/16,5:02 AM,118023049,2,Overnight parking 2am-6am,ORELLANA,265 S,LOS ROBLES AVE,34.1413133,-118.14126
1/10/16,5:00 AM,118023048,2,Overnight parking 2am-6am,ORELLANA,261 S,LOS ROBLES AVE,34.141415,-118.14128
1/10/16,4:59 AM,104025078,2,Overnight parking 2am-6am,TENA,521 N,HILL AVE,34.155105,-118.1215
1/10/16,4:58 AM,118023047,2,Overnight parking 2am-6am,ORELLANA,259 S,LOS ROBLES AVE,34.14145,-118.14132
1/10/16,4:57 AM,123030140,2,Overnight parking 2am-6am,CHAVEZ,1400,GLEN AVE,34.169875,-118.15582
1/10/16,4:56 AM,118023046,2,Overnight parking 2am-6am,ORELLANA,171 S,LOS ROBLES AVE,34.142765,-118.1413
1/10/16,4:53 AM,123030139,2,Overnight parking 2am-6am,CHAVEZ,296,DEL MONTE ST,34.1718783,-118.15699
1/10/16,4:50 AM,123030138,2,Overnight parking 2am-6am,CHAVEZ,1545,MENTONE AVE,34.1725216,-118.15729
1/10/16,4:47 AM,123030137,2,Overnight parking 2am-6am,CHAVEZ,1553,MENTONE AVE,34.1729,-118.15731
1/10/16,4:46 AM,118023045,2,Overnight parking 2am-6am,ORELLANA,1055 E,UNION ST,34.1481266,-118.12847
